feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	sex	Male	sexMale	0.10325747310202314	0.04578625111111673	0.11180343073008688	0.6475245810542996	0.8396683736520145	0.6475245810542996	0.8422878339495381	NA	linear	28	28
PWY-4041: &gamma;-glutamyl cycle	sex	Male	sexMale	-0.056215163799586174	0.04578625111111673	0.21689071145251937	0.6505845550943063	0.842386520225813	0.6505845550943063	0.8446185452101521	NA	linear	28	28
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	sex	Male	sexMale	0.4617114968213473	0.04578625111111673	0.9127111318174589	0.6563580015774786	0.8475666666512849	0.16566598736068364	0.38443744802165614	NA	linear	28	16
PWY-5005: biotin biosynthesis II	sex	Male	sexMale	-0.17215654455556395	0.04578625111111673	0.48122642407436833	0.6565247520857207	0.8475666666512849	0.6710560008006909	0.8627862867437456	NA	linear	28	25
PWY-1042: glycolysis IV	sex	Male	sexMale	0.004707556861905148	0.04578625111111673	0.07677323496776167	0.6671415786742472	0.850806830790631	0.6671415786742472	0.8610780841028074	NA	linear	28	28
PWY-5130: 2-oxobutanoate degradation I	sex	Male	sexMale	-0.1519879432858687	0.04578625111111673	0.45341476175904777	0.6697426768695127	0.850806830790631	0.8909301005186849	0.9775279191852456	NA	linear	28	20
PWY-5723: Rubisco shunt	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.09002198588377334	-0.0790482208289689	0.37035143993627584	0.6684149242697002	0.850806830790631	0.4021744103531759	0.648542753741441	NA	linear	28	18
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	sex	Male	sexMale	0.12043639014469787	0.04578625111111673	0.1622639822359108	0.6659841124799255	0.850806830790631	0.6659841124799255	0.8610780841028074	NA	linear	28	28
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	sex	Male	sexMale	0.3075911006993562	0.04578625111111673	0.5944399766466546	0.6649984561352464	0.850806830790631	0.8877739656082315	0.9775279191852456	NA	linear	28	24
PWY66-409: superpathway of purine nucleotide salvage	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.32531376113035365	-0.0790482208289689	0.5537960942845935	0.669387576123647	0.850806830790631	0.7239870826405068	0.9031750128825771	NA	linear	28	16
HISDEG-PWY: L-histidine degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.022950709266041664	-0.0790482208289689	0.20752478419441003	0.6707861858084683	0.8508956841750381	0.6707861858084683	0.8627862867437456	NA	linear	28	28
PWY-5097: L-lysine biosynthesis VI	sex	Male	sexMale	0.002719260734658085	0.04578625111111673	0.08412508597525142	0.6729158881680501	0.8523601250128635	0.6729158881680501	0.8635105616954168	NA	linear	28	28
ANAEROFRUCAT-PWY: homolactic fermentation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.15823623575901585	-0.0790482208289689	0.15078126265090766	0.6809227663817481	0.8549211313426556	0.6809227663817481	0.8721049277120081	NA	linear	28	28
P124-PWY: Bifidobacterium shunt	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.3617408569862615	-0.0790482208289689	0.6642456149485326	0.6790536254210515	0.8549211313426556	0.05567694731796386	0.17199922065448436	NA	linear	28	21
PWY-6531: mannitol cycle	sex	Male	sexMale	-0.16043226286324333	0.04578625111111673	0.4841924045445479	0.679102967218173	0.8549211313426556	0.3091171245562604	0.5482193617451059	NA	linear	28	15
PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.4028866803267714	-0.0790482208289689	1.1122784647628976	0.6788648892171376	0.8549211313426556	0.8968722406224787	0.9793619583214929	NA	linear	28	10
PWY-7883: anhydromuropeptides recycling II	sex	Male	sexMale	0.16449670236565953	0.04578625111111673	0.28133954632727076	0.6817849296863054	0.8549211313426556	0.7877039362738781	0.9421853180388181	NA	linear	28	27
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	sex	Male	sexMale	0.31603918377060475	0.04578625111111673	0.638444441729249	0.6801241230747224	0.8549211313426556	0.8010660633061965	0.951004442573148	NA	linear	28	15
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.2271145522656399	-0.0790482208289689	0.3458460267397351	0.6885409269432405	0.862155831158155	0.890140470788618	0.9775279191852456	NA	linear	28	21
METH-ACETATE-PWY: methanogenesis from acetate	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.09134712801667462	-0.0790482208289689	0.4079648281349968	0.6905650691294376	0.8634533196267933	0.6905650691294376	0.8777029313744379	NA	linear	28	28
GLUCARDEG-PWY: D-glucarate degradation I	sex	Male	sexMale	0.22118887054234626	0.04578625111111673	0.4336571803410307	0.6946423045779202	0.8673105345730033	0.787703936273876	0.9421853180388181	NA	linear	28	15
PWY-7237: myo-, chiro- and scyllo-inositol degradation	sex	Male	sexMale	0.13475324136976247	0.04578625111111673	0.22072435521270703	0.6980397840771615	0.8690694747627338	0.6980397840771615	0.8838298406756456	NA	linear	28	28
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	sex	Male	sexMale	0.09404848179010772	0.04578625111111673	0.11052323124333834	0.697926029486692	0.8690694747627338	0.697926029486692	0.8838298406756456	NA	linear	28	28
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	sex	Male	sexMale	0.10428149401170167	0.04578625111111673	0.14571470072520554	0.7083841480166186	0.873240825622743	0.7083841480166186	0.8917154122276969	NA	linear	28	28
GALACTUROCAT-PWY: D-galacturonate degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.05738365925454973	-0.0790482208289689	0.34256187570930546	0.7080313688504387	0.873240825622743	0.7080313688504387	0.8917154122276969	NA	linear	28	28
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.21912378925496848	-0.0790482208289689	0.3487898639642378	0.7069639373372241	0.873240825622743	0.890140470788618	0.9775279191852456	NA	linear	28	21
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.21888017946041993	-0.0790482208289689	0.3479814125157467	0.7065914183171627	0.873240825622743	0.890140470788618	0.9775279191852456	NA	linear	28	21
PWY-6588: pyruvate fermentation to acetone	sex	Male	sexMale	0.4063056526206434	0.04578625111111673	0.9415417338642509	0.7077966781772098	0.873240825622743	0.7964903177264482	0.9489491084182728	NA	linear	28	17
PWY-7185: UTP and CTP dephosphorylation I	sex	Male	sexMale	-0.34150961838749727	0.04578625111111673	1.0074918161455566	0.7075317414748366	0.873240825622743	0.873748237197487	0.9775279191852456	NA	linear	28	15
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.16972085881436816	-0.0790482208289689	0.21213249457550848	0.7104105147910798	0.8745053379259207	0.7104105147910798	0.8917154122276969	NA	linear	28	28
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.2094822473754387	-0.0790482208289689	0.34641187968413367	0.7239967195766464	0.885205966762227	0.890140470788618	0.9775279191852456	NA	linear	28	21
PWY-6902: chitin degradation II (Vibrio)	sex	Male	sexMale	0.15211352135762876	0.04578625111111673	0.2933869793612084	0.7241673526716159	0.885205966762227	0.7241673526716159	0.9031750128825771	NA	linear	28	28
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	sex	Male	sexMale	-0.307547814294138	0.04578625111111673	0.9704543108148312	0.7223103061902423	0.885205966762227	0.873748237197487	0.9775279191852456	NA	linear	28	15
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	sex	Male	sexMale	0.2511733935907227	0.04578625111111673	0.5815325083348944	0.7276855446904682	0.8882641984070798	0.7276855446904682	0.9058664911473866	NA	linear	28	28
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.1374063050498898	-0.0790482208289689	0.12589294534712556	0.7367347496171139	0.8927038866786212	0.7367347496171139	0.909522945413146	NA	linear	28	28
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	sex	Male	sexMale	-0.054706791167633495	0.04578625111111673	0.2918972608469508	0.7371540317401171	0.8927038866786212	0.7371540317401171	0.909522945413146	NA	linear	28	28
PWY-8073: lipid IVA biosynthesis (P. putida)	sex	Male	sexMale	-0.054706791167633495	0.04578625111111673	0.2918972608469508	0.7371473126805355	0.8927038866786212	0.7371473126805355	0.909522945413146	NA	linear	28	28
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	sex	Male	sexMale	0.25989997537897425	0.04578625111111673	0.6300799338696463	0.7374510368214697	0.8927038866786212	0.7374510368214697	0.909522945413146	NA	linear	28	28
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	sex	Male	sexMale	0.1806095917550336	0.04578625111111673	0.40734582398469676	0.7455329586428607	0.9012390122460031	0.5958504348721312	0.81318932300172	NA	linear	28	24
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.19092863342913086	-0.0790482208289689	0.3271937036312179	0.7488302603940573	0.9024926843552386	0.7488302603940573	0.9211785588774255	NA	linear	28	28
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.1467950547290559	-0.0790482208289689	0.17524571175394474	0.7496678362035505	0.9024926843552386	0.7496678362035505	0.9211785588774255	NA	linear	28	28
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	sex	Male	sexMale	-0.25312659147423006	0.04578625111111673	0.8868486520894473	0.7476820078304396	0.9024926843552386	0.20729622138213633	0.43795320529807613	NA	linear	28	9
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	sex	Male	sexMale	0.16308838920611726	0.04578625111111673	0.363297373850167	0.7528593323240147	0.9050881106618829	0.8529680905774586	0.974533274539417	NA	linear	28	19
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	sex	Male	sexMale	0.09234990431263734	0.04578625111111673	0.1405074652425516	0.7591042525045899	0.9113421932541368	0.7591042525045899	0.928599636340843	NA	linear	28	28
PWY-6562: norspermidine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.3964033997190183	-0.0790482208289689	1.219746460554749	0.76392119327404	0.9146124971527547	0.5682570493746066	0.804634504776818	NA	linear	28	4
PWY-6270: isoprene biosynthesis I	sex	Male	sexMale	0.09058568646147187	0.04578625111111673	0.14016935430787264	0.7672653785006731	0.9173597001499155	0.7672653785006731	0.9298895931919426	NA	linear	28	28
HEMESYN2-PWY: heme b biosynthesis II (oxygen-independent)	sex	Male	sexMale	-0.018712151398618638	0.04578625111111673	0.21142746903084567	0.7693230718449855	0.9185633398804882	0.7693230718449855	0.9298895931919426	NA	linear	28	28
ARO-PWY: chorismate biosynthesis I	sex	Male	sexMale	0.07891086738640389	0.04578625111111673	0.10089320231687958	0.7743876748885499	0.9220910461206983	0.7743876748885499	0.9326260243684886	NA	linear	28	28
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	sex	Male	sexMale	0.1593364548300767	0.04578625111111673	0.37111953665539216	0.7737675817822651	0.9220910461206983	0.9488188929473559	1	NA	linear	28	8
PWY-7345: superpathway of anaerobic sucrose degradation	sex	Male	sexMale	-0.007874594083268193	0.04578625111111673	0.18342635796778792	0.7818143550876449	0.9296676821042198	0.7818143550876449	0.9398706868021146	NA	linear	28	28
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	sex	Male	sexMale	0.08892517583127552	0.04578625111111673	0.16461647713589808	0.8045034407222627	0.9477830261825054	0.8045034407222627	0.9533795222794074	NA	linear	28	28
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	sex	Male	sexMale	0.025841297756640243	0.04578625111111673	0.06168764140157322	0.8094223144443542	0.9477830261825054	0.8094223144443542	0.9541155069379468	NA	linear	28	28
DAPLYSINESYN-PWY: L-lysine biosynthesis I	sex	Male	sexMale	0.1544968343905317	0.04578625111111673	0.42449735232647134	0.801071309735039	0.9477830261825054	0.801071309735039	0.951004442573148	NA	linear	28	28
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	sex	Male	sexMale	0.08875111756608454	0.04578625111111673	0.1651729777886129	0.8062775419112063	0.9477830261825054	0.8062775419112063	0.9537848009109473	NA	linear	28	28
PWY-5989: stearate biosynthesis II (bacteria and plants)	sex	Male	sexMale	0.16294057790706265	0.04578625111111673	0.45825440113364385	0.8034601424322951	0.9477830261825054	0.7302793705633805	0.9073993671552453	NA	linear	28	15
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	sex	Male	sexMale	0.023141913760414738	0.04578625111111673	0.07476049801495838	0.8081369074447926	0.9477830261825054	0.8081369074447926	0.9541155069379468	NA	linear	28	28
PWY-6565: superpathway of polyamine biosynthesis III	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.31842074333827786	-0.0790482208289689	1.2903120611208863	0.8101572918155582	0.9477830261825054	0.5682570493746066	0.804634504776818	NA	linear	28	4
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.023212344785836003	-0.0790482208289689	0.4036159622069496	0.8101073482232046	0.9477830261825054	0.8505245875992092	0.974533274539417	NA	linear	28	25
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.5340832500819895	-0.0790482208289689	2.466275182610579	0.8159097157956845	0.9482780473476439	0.40533916884372045	0.6485565039113653	NA	linear	28	7
PWY-5659: GDP-mannose biosynthesis	sex	Male	sexMale	0.08167889046725843	0.04578625111111673	0.14278234243865742	0.8155518044135277	0.9482780473476439	0.8155518044135277	0.9596422292215714	NA	linear	28	28
PWY0-781: aspartate superpathway	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.5338811930405983	-0.0790482208289689	2.459957184347362	0.8155220442759712	0.9482780473476439	0.40533916884372045	0.6485565039113653	NA	linear	28	7
LACTOSECAT-PWY: lactose and galactose degradation I	sex	Male	sexMale	0.1265420910720792	0.04578625111111673	0.3506358051568826	0.8213961709873605	0.9516952153797571	0.8213961709873605	0.9648145500486457	NA	linear	28	28
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	sex	Male	sexMale	0.06677910847879025	0.04578625111111673	0.07579624342058074	0.8237869207720536	0.9516952153797571	0.8237869207720536	0.9659191711869503	NA	linear	28	28
PWY-6305: superpathway of putrescine biosynthesis	sex	Male	sexMale	0.2450293678880218	0.04578625111111673	0.8858361932644495	0.8243297284686752	0.9516952153797571	0.5958504348721312	0.81318932300172	NA	linear	28	24
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	sex	Male	sexMale	0.25243839074321817	0.04578625111111673	0.9118677852452666	0.8253832645970891	0.9516952153797571	0.9695089957172298	1	NA	linear	28	13
PWY-7761: NAD salvage pathway II (PNC IV cycle)	sex	Male	sexMale	0.0947439392080851	0.04578625111111673	0.213560706909815	0.8252926711520314	0.9516952153797571	0.8252926711520314	0.96598404039939	NA	linear	28	28
PWY-8131: 5'-deoxyadenosine degradation II	sex	Male	sexMale	-0.09763775664598345	0.04578625111111673	0.6243234263796948	0.8208947796104806	0.9516952153797571	0.9436991331636677	1	NA	linear	28	24
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.17790505812194468	-0.0790482208289689	0.4379698244775166	0.8283106435237562	0.9519924292959683	0.8283106435237562	0.9668182500698488	NA	linear	28	28
PWY0-301: L-ascorbate degradation I (bacterial, anaerobic)	sex	Male	sexMale	0.1715888720652661	0.04578625111111673	0.5638292580639602	0.8267553996927555	0.9519924292959683	0.7893985097081989	0.9421853180388181	NA	linear	28	19
RHAMCAT-PWY: L-rhamnose degradation I	sex	Male	sexMale	0.08761108108713826	0.04578625111111673	0.18416185464448007	0.8289087399247503	0.9519924292959683	0.8289087399247503	0.9668182500698488	NA	linear	28	28
PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	sex	Male	sexMale	0.293480297327505	0.04578625111111673	1.112278464762898	0.8301654157646527	0.95218447949909	0.9540875397960118	1	NA	linear	28	10
PWY-2942: L-lysine biosynthesis III	sex	Male	sexMale	0.062152879038813606	0.04578625111111673	0.0544588684442661	0.8335356070315192	0.9537063901866393	0.8335356070315192	0.9689831515855098	NA	linear	28	28
THRESYN-PWY: superpathway of L-threonine biosynthesis	sex	Male	sexMale	0.07515879292891778	0.04578625111111673	0.127916834825791	0.8336746934812269	0.9537063901866393	0.8336746934812269	0.9689831515855098	NA	linear	28	28
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	sex	Male	sexMale	0.12315090094250769	0.04578625111111673	0.3727516041904721	0.8385218839831048	0.9567469015681901	0.8385218839831048	0.9695409283554649	NA	linear	28	28
PWY-5392: reductive TCA cycle II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.05615000822481818	-0.0790482208289689	0.620246779966233	0.8436106980203939	0.9606372230496737	0.9755423862263315	1	NA	linear	28	6
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	sex	Male	sexMale	0.01473348982121117	0.04578625111111673	0.14765035363833676	0.8441297337553197	0.9606372230496737	0.8441297337553197	0.9743334535200051	NA	linear	28	28
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	sex	Male	sexMale	0.0848431251846788	0.04578625111111673	0.1952690541813973	0.8483844077591658	0.9632785613786138	0.8483844077591658	0.974533274539417	NA	linear	28	28
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	sex	Male	sexMale	-0.39496108330622515	0.04578625111111673	2.2513909175516456	0.8543063244945541	0.9632785613786138	0.9787733529177138	1	NA	linear	28	7
PWY0-781: aspartate superpathway	sex	Male	sexMale	-0.3989787943850418	0.04578625111111673	2.2456234006065747	0.852610208829907	0.9632785613786138	0.9782762494588364	1	NA	linear	28	7
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	sex	Male	sexMale	0.0789069379357434	0.04578625111111673	0.1830898740079797	0.8633270276712841	0.9661303741161362	0.8633270276712841	0.9775279191852456	NA	linear	28	28
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	sex	Male	sexMale	0.14415693388623865	0.04578625111111673	0.5540170871879309	0.861734391822067	0.9661303741161362	0.7893985097081989	0.9421853180388181	NA	linear	28	19
PWY-7242: D-fructuronate degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.010545758331999682	-0.0790482208289689	0.379364475449282	0.8647394313688039	0.966473482118075	0.8647394313688039	0.9775279191852456	NA	linear	28	28
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	sex	Male	sexMale	0.02692325411360737	0.04578625111111673	0.0992384097817099	0.8683038324825181	0.9680440395036948	0.8683038324825181	0.9775279191852456	NA	linear	28	28
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	sex	Male	sexMale	0.02692325411360737	0.04578625111111673	0.0992384097817099	0.8683598706760831	0.9680440395036948	0.8683598706760831	0.9775279191852456	NA	linear	28	28
CALVIN-PWY: Calvin-Benson-Bassham cycle	sex	Male	sexMale	0.017888549590297766	0.04578625111111673	0.16020480598128256	0.8698439044333615	0.9684631496493731	0.8698439044333615	0.9775279191852456	NA	linear	28	28
COLANSYN-PWY: colanic acid building blocks biosynthesis	sex	Male	sexMale	0.025242029193704323	0.04578625111111673	0.1266869759597542	0.8821899425046293	0.9730230465005849	0.8821899425046293	0.9775279191852456	NA	linear	28	28
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	sex	Male	sexMale	-0.020362620258231833	0.04578625111111673	0.4359055422792336	0.8817649915848924	0.9730230465005849	0.5958504348721312	0.81318932300172	NA	linear	28	24
PWY-3841: folate transformations II (plants)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.05983874399925807	-0.0790482208289689	0.05003473413379816	0.8824452733729431	0.9730230465005849	0.8824452733729431	0.9775279191852456	NA	linear	28	28
PWY-5667: CDP-diacylglycerol biosynthesis I	sex	Male	sexMale	0.030096831642967142	0.04578625111111673	0.09076848268083093	0.8828458534038488	0.9730230465005849	0.8828458534038488	0.9775279191852456	NA	linear	28	28
PWY-7560: methylerythritol phosphate pathway II	sex	Male	sexMale	0.07170652144209513	0.04578625111111673	0.15970931778026357	0.8786522612229568	0.9730230465005849	0.8786522612229568	0.9775279191852456	NA	linear	28	28
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.17035512698555821	-0.0790482208289689	0.5944399766466548	0.8810974340865334	0.9730230465005849	0.5682570493746053	0.804634504776818	NA	linear	28	24
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.02890066744343047	-0.0790482208289689	0.6983777596369681	0.8813721815530837	0.9730230465005849	0.8936726233438446	0.9789242880707245	NA	linear	28	15
PWY0-1319: CDP-diacylglycerol biosynthesis II	sex	Male	sexMale	0.030096831642967142	0.04578625111111673	0.09076848268083093	0.8825778251411418	0.9730230465005849	0.8825778251411418	0.9775279191852456	NA	linear	28	28
PWY-2941: L-lysine biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.1127256136545802	-0.0790482208289689	0.20265676766924556	0.8861067386857346	0.9753870146238439	0.8861067386857346	0.9775279191852456	NA	linear	28	28
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	sex	Male	sexMale	0.01841444304202031	0.04578625111111673	0.20313731076176256	0.8970132050692352	0.9861503663276875	0.8970132050692352	0.9793619583214929	NA	linear	28	28
PWY-1042: glycolysis IV	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.09615353961233324	-0.0790482208289689	0.07657713443046422	0.9042132308784621	0.990328776676411	0.9042132308784621	0.9856072205647393	NA	linear	28	28
PWY-5690: TCA cycle II (plants and fungi)	sex	Male	sexMale	0.1562443168709387	0.04578625111111673	0.915435102201113	0.9074099954386543	0.9913454200167299	0.8848817344740472	0.9775279191852456	NA	linear	28	10
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.10946864143938964	-0.0790482208289689	0.2313915868341248	0.9070658523985975	0.9913454200167299	0.9070658523985975	0.9871010746690619	NA	linear	28	28
PWY-4041: &gamma;-glutamyl cycle	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.0518900548512109	-0.0790482208289689	0.2163367112847718	0.9124805565374732	0.9942177505972076	0.9124805565374732	0.9912936847600932	NA	linear	28	28
PWY-7316: dTDP-N-acetylviosamine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.1556236251383388	-0.0790482208289689	0.6711443658849169	0.9119897167165623	0.9942177505972076	0.060510045972348714	0.1831804118981102	NA	linear	28	16
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	sex	Male	sexMale	0.03687573529388606	0.04578625111111673	0.061211338035578426	0.9138953790430888	0.9942177505972076	0.9138953790430888	0.9912936847600932	NA	linear	28	28
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.03926828676367357	-0.0790482208289689	0.364073347820495	0.9175319980263912	0.9961775978572246	0.9175319980263912	0.9936200173749212	NA	linear	28	28
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	sex	Male	sexMale	0.057448261098310874	0.04578625111111673	0.23497888639206121	0.9616920120886894	1	0.9616920120886894	1	NA	linear	28	28
CRNFORCAT-PWY: creatinine degradation I	sex	Male	sexMale	0.05265097603845133	0.04578625111111673	0.3533919662702345	0.9848748880118807	1	0.016216495602260152	0.0670819010627656	NA	linear	28	19
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	sex	Male	sexMale	0.014352383331341314	0.04578625111111673	0.43869929071592545	0.9438900906749232	1	0.6654370107005059	0.8610780841028074	NA	linear	28	27
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	sex	Male	sexMale	0.041545619878324835	0.04578625111111673	0.1756944851180777	0.9816846742098857	1	0.9816846742098857	1	NA	linear	28	28
KETOGLUCONMET-PWY: ketogluconate metabolism	sex	Male	sexMale	0.06607117237036073	0.04578625111111673	0.654927606569454	0.9756205670487199	1	0.23640912895615362	0.4771391141901236	NA	linear	28	25
LACTOSECAT-PWY: lactose and galactose degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.10362574249934023	-0.0790482208289689	0.3497401822250645	0.9471351031094657	1	0.9471351031094657	1	NA	linear	28	28
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	sex	Male	sexMale	0.05239937929535166	0.04578625111111673	0.379326977103778	0.9864279736093229	1	0.9998158000996508	1	NA	linear	28	18
P441-PWY: superpathway of N-acetylneuraminate degradation	sex	Male	sexMale	0.06149366342840699	0.04578625111111673	0.44950881337446796	0.9725536461397573	1	0.9725536461397573	1	NA	linear	28	28
PWY-3001: superpathway of L-isoleucine biosynthesis I	sex	Male	sexMale	0.033655874377231124	0.04578625111111673	0.14099296151774748	0.9363775261068961	1	0.9363775261068961	1	NA	linear	28	28
PWY-3841: folate transformations II (plants)	sex	Male	sexMale	0.04672960142762099	0.04578625111111673	0.050162864264549946	0.9899395539554774	1	0.9899395539554774	1	NA	linear	28	28
PWY-5030: L-histidine degradation III	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.06579473117912223	-0.0790482208289689	0.24665238234259526	0.9614726719279518	1	0.9614726719279518	1	NA	linear	28	28
PWY-5103: L-isoleucine biosynthesis III	sex	Male	sexMale	0.04781967870988846	0.04578625111111673	0.1639497819984281	0.9906695002534069	1	0.9906695002534069	1	NA	linear	28	28
PWY-5130: 2-oxobutanoate degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.06320985805763417	-0.0790482208289689	0.45341476175904794	0.973310138335886	1	0.682379628738103	0.8722933449895903	NA	linear	28	20
PWY-5686: UMP biosynthesis I	sex	Male	sexMale	0.05059888812972301	0.04578625111111673	0.028752973704096938	0.9388240747997272	1	0.9388240747997272	1	NA	linear	28	28
PWY-5695: inosine 5'-phosphate degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.08001740292451515	-0.0790482208289689	0.094796060147496225	0.994926306073117	1	0.994926306073117	1	NA	linear	28	28
PWY-6123: inosine-5'-phosphate biosynthesis I	sex	Male	sexMale	0.05599500675540546	0.04578625111111673	0.1144247587608177	0.9361229852479118	1	0.9361229852479118	1	NA	linear	28	28
PWY-6124: inosine-5'-phosphate biosynthesis II	sex	Male	sexMale	0.05184371021609885	0.04578625111111673	0.12571452045896464	0.9649248797126251	1	0.9649248797126251	1	NA	linear	28	28
PWY-6143: CMP-pseudaminate biosynthesis	sex	Male	sexMale	0.07992084062511876	0.04578625111111673	0.4434758059556916	0.9396067051843455	1	0.9396067051843455	1	NA	linear	28	28
